play_id,player_id,category_id,game_name,played_at,amount_bet,amount_won
T00093435,P0149,C5,Craps,2024-01-12 22:50:00,1900.00,37.84
T00093436,P0149,C5,Craps,2024-01-12 22:56:00,3575.00,0.00
T00093437,P0149,C2,Blackjack,2024-01-12 22:58:00,1050.00,2458.78
T00093438,P0149,C4,$25 Slots,2024-01-12 23:00:00,225.00,983.82
T00093439,P0149,C1,Poker,2024-01-12 23:05:00,2200.00,7405.89
T00093440,P0149,C2,Blackjack,2024-01-12 23:07:00,1225.00,1948.98
T00093441,P0149,C5,Craps,2024-01-12 23:09:00,2325.00,0.00
T00093442,P0149,C6,Electronic Games,2024-01-12 23:13:00,155.00,0.00
T00093443,P0149,C2,Blackjack,2024-01-18 19:38:00,3325.00,16209.40
T00093444,P0149,C1,Poker,2024-01-18 19:42:00,1750.00,0.00
T00093445,P0149,C1,Poker,2024-01-18 19:48:00,1675.00,0.00
T00093446,P0149,C2,Blackjack,2024-01-18 19:52:00,3150.00,0.00
T00093447,P0149,C5,Craps,2024-01-18 19:58:00,1375.00,0.00
T00093448,P0149,C3,$1 Slots,2024-01-18 20:03:00,113.00,254.59
T00093449,P0149,C5,Craps,2024-01-18 20:09:00,1125.00,0.00
T00093450,P0149,C5,Craps,2024-01-18 20:11:00,1525.00,578.95
T00093451,P0149,C2,Blackjack,2024-01-18 20:14:00,4150.00,12650.93
T00093452,P0149,C5,Craps,2024-01-18 20:16:00,925.00,0.00
T00093453,P0149,C2,Blackjack,2024-01-18 20:22:00,1050.00,0.00
T00093454,P0149,C1,Poker,2024-01-18 20:28:00,5882.00,7073.81
T00093455,P0149,C2,Blackjack,2024-01-18 20:34:00,1625.00,0.00
T00093456,P0149,C5,Craps,2024-01-18 20:39:00,2250.00,228.45
T00093457,P0149,C5,Craps,2024-01-18 20:45:00,1050.00,0.00
T00093458,P0149,C2,Blackjack,2024-01-18 20:47:00,575.00,0.00
T00093459,P0149,C2,Blackjack,2024-01-18 20:49:00,2675.00,6338.09
T00093460,P0149,C1,Poker,2024-01-18 20:54:00,2300.00,456.12
T00093461,P0149,C5,Craps,2024-01-18 20:57:00,1025.00,5.60
T00093462,P0149,C4,$25 Slots,2024-01-18 21:02:00,425.00,16.65
T00093463,P0149,C7,Roulette,2024-01-18 21:08:00,670.00,1375.61
T00093464,P0149,C2,Blackjack,2024-01-18 21:11:00,1125.00,0.00
T00093465,P0149,C5,Craps,2024-01-18 21:14:00,1400.00,382.14
T00093466,P0149,C4,$25 Slots,2024-01-18 21:17:00,675.00,0.00
T00093467,P0149,C5,Craps,2024-01-18 21:19:00,2425.00,10786.78
T00093468,P0149,C1,Poker,2024-01-18 21:25:00,1650.00,603.27
T00093469,P0149,C2,Blackjack,2024-01-18 21:28:00,1125.00,0.00
T00093470,P0149,C2,Blackjack,2024-01-18 21:34:00,2000.00,0.00
T00093471,P0149,C5,Craps,2024-01-18 21:36:00,975.00,0.00
T00093472,P0149,C1,Poker,2024-01-18 21:39:00,2525.00,0.00
T00093473,P0149,C2,Blackjack,2024-01-18 21:43:00,1750.00,35.00
T00093474,P0149,C7,Roulette,2024-01-26 19:58:00,1150.00,0.00
T00093475,P0149,C4,$25 Slots,2024-01-26 20:00:00,450.00,0.00
T00093476,P0149,C6,Electronic Games,2024-01-26 20:05:00,155.00,0.00
T00093477,P0149,C6,Electronic Games,2024-01-26 20:10:00,545.00,0.00
T00093478,P0149,C1,Poker,2024-01-26 20:13:00,1800.00,0.00
T00093479,P0149,C2,Blackjack,2024-01-26 20:18:00,2425.00,0.00
T00093480,P0149,C2,Blackjack,2024-01-26 20:22:00,2100.00,469.28
T00093481,P0149,C3,$1 Slots,2024-01-26 20:24:00,46.00,138.06
T00093482,P0149,C2,Blackjack,2024-01-26 20:30:00,1175.00,4664.04
T00093483,P0149,C1,Poker,2024-01-26 20:33:00,1450.00,1813.81
T00093484,P0149,C5,Craps,2024-01-26 20:39:00,1325.00,0.00
T00093485,P0149,C5,Craps,2024-01-26 20:43:00,1350.00,0.00
T00093486,P0149,C2,Blackjack,2024-01-26 20:48:00,3325.00,0.00
T00093487,P0149,C3,$1 Slots,2024-01-26 20:51:00,32.00,0.00
T00093488,P0149,C2,Blackjack,2024-01-26 20:53:00,600.00,0.00
T00093489,P0149,C2,Blackjack,2024-01-26 20:55:00,1100.00,0.00
T00093490,P0149,C5,Craps,2024-01-26 20:58:00,700.00,1971.45
T00093491,P0149,C5,Craps,2024-01-26 21:04:00,1975.00,0.00
T00093492,P0149,C2,Blackjack,2024-01-26 21:06:00,1250.00,0.00
T00093493,P0149,C2,Blackjack,2024-01-26 21:09:00,2625.00,11072.35
T00093494,P0149,C2,Blackjack,2024-01-26 21:13:00,2200.00,9087.75
T00093495,P0149,C7,Roulette,2024-01-26 21:16:00,1400.00,1608.30
T00093496,P0149,C2,Blackjack,2024-01-26 21:22:00,4500.00,3725.41
T00093497,P0149,C6,Electronic Games,2024-01-26 21:28:00,245.00,699.82
T00093498,P0149,C5,Craps,2024-01-26 21:30:00,1150.00,1701.19
T00093499,P0149,C3,$1 Slots,2024-01-26 21:33:00,42.00,0.00
T00093500,P0149,C2,Blackjack,2024-01-26 21:35:00,750.00,0.00
T00093501,P0149,C1,Poker,2024-01-26 21:37:00,2250.00,0.00
T00093502,P0149,C2,Blackjack,2024-01-26 21:43:00,2275.00,3753.68
T00093503,P0149,C2,Blackjack,2024-01-26 21:46:00,1575.00,6157.27
T00093504,P0149,C5,Craps,2024-02-01 23:27:00,675.00,1984.52
T00093505,P0149,C6,Electronic Games,2024-02-01 23:30:00,110.00,0.00
T00093506,P0149,C2,Blackjack,2024-02-01 23:34:00,575.00,0.00
T00093507,P0149,C2,Blackjack,2024-02-01 23:40:00,4525.00,13697.33
T00093508,P0149,C2,Blackjack,2024-02-01 23:46:00,1925.00,0.00
T00093509,P0149,C5,Craps,2024-02-01 23:48:00,2825.00,0.00
T00093510,P0149,C1,Poker,2024-02-01 23:54:00,1675.00,0.00
T00093511,P0149,C2,Blackjack,2024-02-01 23:56:00,3125.00,14334.42
T00093512,P0149,C5,Craps,2024-02-01 23:59:00,1275.00,0.00
T00093513,P0149,C6,Electronic Games,2024-02-02 00:03:00,180.00,29.17
T00093514,P0149,C5,Craps,2024-02-02 00:07:00,1400.00,0.00
T00093515,P0149,C7,Roulette,2024-02-02 00:13:00,1680.00,0.00
T00093516,P0149,C2,Blackjack,2024-02-02 00:17:00,2075.00,173.20
T00093517,P0149,C3,$1 Slots,2024-02-02 00:22:00,31.00,57.58
T00093518,P0149,C2,Blackjack,2024-02-02 00:24:00,2950.00,214.51
T00093519,P0149,C5,Craps,2024-02-02 00:30:00,1475.00,7060.13
T00093520,P0149,C7,Roulette,2024-02-02 00:33:00,775.00,83.17
T00093521,P0149,C1,Poker,2024-02-02 00:36:00,2050.00,0.00
T00093522,P0149,C7,Roulette,2024-02-02 00:42:00,2165.00,201.57
T00093523,P0149,C1,Poker,2024-02-02 00:45:00,1300.00,0.00
T00093524,P0149,C2,Blackjack,2024-02-02 00:48:00,3025.00,1189.33
T00093525,P0149,C5,Craps,2024-02-02 00:54:00,1650.00,2463.07
T00093526,P0149,C5,Craps,2024-02-02 00:56:00,1925.00,58.14
T00093527,P0149,C6,Electronic Games,2024-02-02 00:59:00,410.00,0.00
T00093528,P0149,C2,Blackjack,2024-02-02 01:01:00,2175.00,3637.19
T00093529,P0149,C2,Blackjack,2024-02-02 01:06:00,1550.00,2446.07
T00093530,P0149,C5,Craps,2024-02-02 01:12:00,950.00,4276.37
T00093531,P0149,C2,Blackjack,2024-02-02 01:15:00,1025.00,3959.28
T00093532,P0149,C1,Poker,2024-02-02 01:18:00,2150.00,0.00
T00093533,P0149,C7,Roulette,2024-02-02 01:20:00,1750.00,0.00
T00093534,P0149,C6,Electronic Games,2024-05-15 18:23:00,390.00,604.69
T00093535,P0149,C2,Blackjack,2024-05-15 18:27:00,2825.00,6943.08
T00093536,P0149,C5,Craps,2024-05-15 18:31:00,1600.00,0.00
T00093537,P0149,C2,Blackjack,2024-05-15 18:36:00,2475.00,0.00
T00093538,P0149,C5,Craps,2024-05-15 18:42:00,1575.00,0.00
T00093539,P0149,C4,$25 Slots,2024-05-15 18:46:00,450.00,0.00
T00093540,P0149,C1,Poker,2024-05-15 18:48:00,1625.00,0.00
T00093541,P0149,C5,Craps,2024-05-15 18:54:00,3300.00,3355.15
T00093542,P0149,C6,Electronic Games,2024-05-15 18:57:00,375.00,0.00
T00093543,P0149,C5,Craps,2024-05-15 19:03:00,2875.00,0.00
T00093544,P0149,C2,Blackjack,2024-05-15 19:08:00,1100.00,1674.99
T00093545,P0149,C3,$1 Slots,2024-05-15 19:11:00,41.00,14.49
T00093546,P0149,C2,Blackjack,2024-05-15 19:13:00,1650.00,0.00
T00093547,P0149,C5,Craps,2024-05-15 19:15:00,1325.00,2965.57
T00093548,P0149,C3,$1 Slots,2024-05-15 19:17:00,47.00,30.21
T00093549,P0149,C5,Craps,2024-05-15 19:19:00,1600.00,4603.28
T00093550,P0149,C2,Blackjack,2024-05-15 19:24:00,925.00,3709.33
T00093551,P0149,C5,Craps,2024-05-15 19:28:00,1800.00,3002.23
T00093552,P0149,C2,Blackjack,2024-05-15 19:33:00,1625.00,0.00
T00093553,P0149,C5,Craps,2024-05-15 19:38:00,1450.00,0.00
T00093554,P0149,C5,Craps,2024-05-15 19:43:00,1550.00,0.00
T00093555,P0149,C2,Blackjack,2024-05-15 19:48:00,4975.00,0.00
T00093556,P0149,C7,Roulette,2024-05-15 19:52:00,1160.00,0.00
T00093557,P0149,C2,Blackjack,2024-05-15 19:56:00,4275.00,0.00
T00093558,P0149,C2,Blackjack,2024-05-15 19:58:00,2025.00,0.00
T00093559,P0149,C2,Blackjack,2024-05-15 20:01:00,1700.00,14.62
T00093560,P0149,C1,Poker,2024-05-15 20:06:00,5475.00,0.00
T00093561,P0149,C6,Electronic Games,2024-05-15 20:11:00,235.00,514.43
T00093562,P0149,C5,Craps,2024-05-15 20:13:00,3975.00,0.00
T00093563,P0149,C4,$25 Slots,2024-05-15 20:19:00,325.00,672.87
T00093564,P0149,C2,Blackjack,2024-05-19 22:51:00,2300.00,0.00
T00093565,P0149,C2,Blackjack,2024-05-19 22:53:00,2725.00,6488.80
T00093566,P0149,C5,Craps,2024-05-19 22:56:00,1725.00,0.00
T00093567,P0149,C6,Electronic Games,2024-05-19 23:02:00,195.00,113.03
T00093568,P0149,C7,Roulette,2024-05-19 23:07:00,520.00,116.51
T00093569,P0149,C2,Blackjack,2024-05-19 23:13:00,2075.00,0.00
T00093570,P0149,C5,Craps,2024-05-19 23:17:00,2625.00,0.00
T00093571,P0149,C3,$1 Slots,2024-05-19 23:21:00,65.00,0.00
T00093572,P0149,C5,Craps,2024-05-19 23:25:00,1000.00,375.72
T00093573,P0149,C5,Craps,2024-05-19 23:27:00,1725.00,681.67
T00093574,P0149,C2,Blackjack,2024-05-19 23:31:00,3300.00,3904.90
T00093575,P0149,C5,Craps,2024-05-19 23:36:00,3100.00,0.00
T00093576,P0149,C2,Blackjack,2024-05-19 23:38:00,2925.00,0.00
T00093577,P0149,C2,Blackjack,2024-05-19 23:42:00,1225.00,0.00
T00093578,P0149,C6,Electronic Games,2024-05-19 23:47:00,320.00,189.00
T00093579,P0149,C5,Craps,2024-05-19 23:53:00,2450.00,0.00
T00093580,P0149,C5,Craps,2024-05-19 23:59:00,850.00,4057.83
T00093581,P0149,C2,Blackjack,2024-05-20 00:04:00,1050.00,0.00
T00093582,P0149,C1,Poker,2024-05-20 00:07:00,1850.00,8489.99
T00093583,P0149,C5,Craps,2024-05-20 00:11:00,1800.00,1.17
T00093584,P0149,C2,Blackjack,2024-05-20 00:13:00,750.00,0.00
T00093585,P0149,C1,Poker,2024-05-20 00:18:00,4000.00,434.65
T00093586,P0149,C2,Blackjack,2024-05-20 00:20:00,2050.00,0.00
T00093587,P0149,C2,Blackjack,2024-05-20 00:23:00,2275.00,0.00
T00093588,P0149,C2,Blackjack,2024-05-20 00:26:00,625.00,0.00
T00093589,P0149,C6,Electronic Games,2024-05-20 00:28:00,130.00,579.34
T00093590,P0149,C2,Blackjack,2024-05-20 00:34:00,1375.00,0.00
T00093591,P0149,C7,Roulette,2024-05-20 00:40:00,630.00,0.00
T00093592,P0149,C2,Blackjack,2024-05-20 00:43:00,1175.00,0.00
T00093593,P0149,C2,Blackjack,2024-05-20 00:48:00,1725.00,0.00
T00093594,P0149,C6,Electronic Games,2024-07-22 22:49:00,120.00,552.37
T00093595,P0149,C5,Craps,2024-07-22 22:54:00,1825.00,0.00
T00093596,P0149,C2,Blackjack,2024-07-22 22:57:00,1125.00,0.00
T00093597,P0149,C3,$1 Slots,2024-07-22 23:00:00,40.00,0.22
T00093598,P0149,C5,Craps,2024-07-22 23:03:00,2075.00,0.00
T00093599,P0149,C5,Craps,2024-07-22 23:07:00,1225.00,58.72
T00093600,P0149,C3,$1 Slots,2024-07-22 23:11:00,77.00,0.00
T00093601,P0149,C2,Blackjack,2024-07-22 23:16:00,1475.00,0.00
T00093602,P0149,C2,Blackjack,2024-07-22 23:22:00,925.00,0.00
T00093603,P0149,C7,Roulette,2024-07-22 23:25:00,3205.00,7525.15
T00093604,P0149,C2,Blackjack,2024-07-22 23:28:00,2025.00,0.00
T00093605,P0149,C5,Craps,2024-07-22 23:30:00,1900.00,2893.63
T00093606,P0149,C5,Craps,2024-07-22 23:32:00,1600.00,529.90
T00093607,P0149,C5,Craps,2024-07-22 23:34:00,2000.00,0.00
T00093608,P0149,C5,Craps,2024-07-22 23:37:00,1525.00,0.00
T00093609,P0149,C6,Electronic Games,2024-07-22 23:40:00,85.00,0.00
T00093610,P0149,C2,Blackjack,2024-07-22 23:43:00,2350.00,8152.93
T00093611,P0149,C1,Poker,2024-07-22 23:47:00,2575.00,8710.46
T00093612,P0149,C2,Blackjack,2024-07-22 23:51:00,3375.00,12609.94
T00093613,P0149,C5,Craps,2024-07-22 23:55:00,1700.00,2.02
T00093614,P0149,C3,$1 Slots,2024-07-23 00:00:00,24.00,23.14
T00093615,P0149,C6,Electronic Games,2024-07-23 00:05:00,135.00,16.73
T00093616,P0149,C2,Blackjack,2024-07-23 00:10:00,1900.00,0.00
T00093617,P0149,C2,Blackjack,2024-07-23 00:12:00,2225.00,3980.16
T00093618,P0149,C1,Poker,2024-07-23 00:16:00,800.00,0.00
T00093619,P0149,C1,Poker,2024-07-23 00:20:00,2275.00,1742.25
T00093620,P0149,C7,Roulette,2024-07-23 00:24:00,1890.00,6344.09
T00093621,P0149,C7,Roulette,2024-07-23 00:29:00,1230.00,1682.35
T00093622,P0149,C2,Blackjack,2024-07-23 00:31:00,2125.00,9727.31
T00093623,P0149,C5,Craps,2024-07-23 00:35:00,1700.00,0.00
T00093624,P0149,C2,Blackjack,2024-08-08 20:30:00,2250.00,0.00
T00093625,P0149,C2,Blackjack,2024-08-08 20:36:00,3550.00,7336.43
T00093626,P0149,C6,Electronic Games,2024-08-08 20:42:00,160.00,507.62
T00093627,P0149,C5,Craps,2024-08-08 20:46:00,1625.00,6398.90
T00093628,P0149,C7,Roulette,2024-08-08 20:52:00,1475.00,0.00
T00093629,P0149,C2,Blackjack,2024-08-08 20:57:00,1175.00,4027.63
T00093630,P0149,C1,Poker,2024-08-08 21:01:00,950.00,0.00
T00093631,P0149,C7,Roulette,2024-08-08 21:07:00,565.00,0.00
T00093632,P0149,C5,Craps,2024-08-08 21:10:00,1000.00,662.16
T00093633,P0149,C5,Craps,2024-08-08 21:16:00,1775.00,0.00
T00093634,P0149,C5,Craps,2024-08-08 21:19:00,950.00,0.00
T00093635,P0149,C6,Electronic Games,2024-08-08 21:23:00,115.00,175.74
T00093636,P0149,C7,Roulette,2024-08-08 21:26:00,990.00,432.88
T00093637,P0149,C2,Blackjack,2024-08-08 21:32:00,2400.00,0.00
T00093638,P0149,C2,Blackjack,2024-08-08 21:36:00,1000.00,0.00
T00093639,P0149,C6,Electronic Games,2024-08-08 21:38:00,130.00,0.00
T00093640,P0149,C5,Craps,2024-08-08 21:43:00,1300.00,3554.88
T00093641,P0149,C5,Craps,2024-08-08 21:45:00,2375.00,92.84
T00093642,P0149,C2,Blackjack,2024-08-08 21:50:00,1975.00,811.34
T00093643,P0149,C2,Blackjack,2024-08-08 21:54:00,1325.00,0.00
T00093644,P0149,C2,Blackjack,2024-08-08 21:57:00,1375.00,0.00
T00093645,P0149,C1,Poker,2024-08-08 22:01:00,2025.00,3741.73
T00093646,P0149,C5,Craps,2024-08-08 22:07:00,1000.00,0.00
T00093647,P0149,C5,Craps,2024-08-08 22:13:00,650.00,0.00
T00093648,P0149,C6,Electronic Games,2024-08-08 22:19:00,160.00,5.33
T00093649,P0149,C2,Blackjack,2024-08-08 22:25:00,1450.00,2690.73
T00093650,P0149,C6,Electronic Games,2024-08-08 22:29:00,145.00,98.24
T00093651,P0149,C6,Electronic Games,2024-08-08 22:31:00,245.00,0.00
T00093652,P0149,C2,Blackjack,2024-08-08 22:35:00,2175.00,0.00
T00093653,P0149,C3,$1 Slots,2024-08-08 22:40:00,38.00,164.88
T00093654,P0149,C7,Roulette,2024-08-08 22:44:00,935.00,1.20
T00093655,P0149,C2,Blackjack,2024-08-08 22:50:00,975.00,3965.45
T00093656,P0149,C2,Blackjack,2024-08-08 22:55:00,1875.00,1.44
T00093657,P0149,C7,Roulette,2024-08-08 22:59:00,730.00,0.00
T00093658,P0149,C5,Craps,2024-08-08 23:03:00,775.00,0.00
T00093659,P0149,C7,Roulette,2024-08-08 23:08:00,805.00,0.00
T00093660,P0149,C7,Roulette,2024-08-08 23:14:00,2245.00,1507.30
T00093661,P0149,C7,Roulette,2024-08-08 23:19:00,1595.00,6.90
T00093662,P0149,C6,Electronic Games,2024-08-08 23:21:00,115.00,0.00
T00093663,P0149,C5,Craps,2024-08-08 23:24:00,975.00,0.00
T00093664,P0149,C4,$25 Slots,2025-01-15 22:29:00,200.00,528.88
T00093665,P0149,C5,Craps,2025-01-15 22:35:00,2550.00,2065.44
T00093666,P0149,C2,Blackjack,2025-01-15 22:40:00,2725.00,0.00
T00093667,P0149,C2,Blackjack,2025-01-15 22:45:00,1575.00,0.00
T00093668,P0149,C7,Roulette,2025-01-15 22:48:00,1480.00,0.00
T00093669,P0149,C5,Craps,2025-01-15 22:52:00,1025.00,123.54
T00093670,P0149,C4,$25 Slots,2025-01-15 22:56:00,575.00,0.08
T00093671,P0149,C5,Craps,2025-01-15 22:58:00,1450.00,99.96
T00093672,P0149,C7,Roulette,2025-01-15 23:00:00,905.00,1736.94
T00093673,P0149,C7,Roulette,2025-01-15 23:05:00,995.00,2797.12
T00093674,P0149,C2,Blackjack,2025-01-15 23:11:00,1350.00,0.00
T00093675,P0149,C6,Electronic Games,2025-01-15 23:16:00,230.00,0.00
T00093676,P0149,C5,Craps,2025-01-15 23:19:00,1175.00,0.00
T00093677,P0149,C3,$1 Slots,2025-01-15 23:25:00,16.00,0.00
T00093678,P0149,C4,$25 Slots,2025-01-15 23:31:00,325.00,0.00
T00093679,P0149,C5,Craps,2025-01-15 23:34:00,2050.00,0.00
T00093680,P0149,C5,Craps,2025-01-15 23:40:00,4000.00,0.00
T00093681,P0149,C7,Roulette,2025-01-15 23:42:00,1805.00,0.00
T00093682,P0149,C2,Blackjack,2025-01-15 23:47:00,625.00,0.00
T00093683,P0149,C1,Poker,2025-01-15 23:49:00,1475.00,3217.41
T00093684,P0149,C2,Blackjack,2025-01-15 23:51:00,675.00,0.00
T00093685,P0149,C2,Blackjack,2025-01-15 23:57:00,1250.00,3.17
T00093686,P0149,C2,Blackjack,2025-01-16 00:00:00,2125.00,0.00
T00093687,P0149,C2,Blackjack,2025-01-16 00:04:00,925.00,3110.03
T00093688,P0149,C2,Blackjack,2025-01-16 00:07:00,1225.00,4225.88
T00093689,P0149,C2,Blackjack,2025-01-16 00:13:00,2150.00,1746.06
T00093690,P0149,C5,Craps,2025-01-16 00:17:00,1350.00,320.58
T00093691,P0149,C5,Craps,2025-01-16 00:23:00,1525.00,0.00
T00093692,P0149,C5,Craps,2025-01-16 00:28:00,1725.00,0.00
T00093693,P0149,C6,Electronic Games,2025-01-16 00:30:00,140.00,377.78
T00093694,P0149,C2,Blackjack,2025-01-16 00:33:00,1750.00,255.37
T00093695,P0149,C2,Blackjack,2025-01-16 00:39:00,2275.00,25.79
T00093696,P0149,C7,Roulette,2025-01-16 00:45:00,1125.00,2890.64
T00093697,P0149,C6,Electronic Games,2025-01-16 00:48:00,375.00,0.00
T00093698,P0149,C7,Roulette,2025-01-16 00:52:00,465.00,0.00
T00093699,P0149,C4,$25 Slots,2025-01-16 00:55:00,475.00,0.00
T00093700,P0149,C2,Blackjack,2025-01-16 00:57:00,850.00,0.00
T00093701,P0149,C2,Blackjack,2025-01-16 01:03:00,1475.00,3344.27
T00093702,P0149,C7,Roulette,2025-01-16 01:06:00,770.00,0.00
T00093703,P0149,C1,Poker,2025-01-16 01:10:00,1875.00,0.00
T00093704,P0149,C1,Poker,2025-01-16 18:10:00,1350.00,0.00
T00093705,P0149,C5,Craps,2025-01-16 18:13:00,1300.00,0.00
T00093706,P0149,C2,Blackjack,2025-01-16 18:18:00,1025.00,0.00
T00093707,P0149,C7,Roulette,2025-01-16 18:23:00,375.00,1559.76
T00093708,P0149,C2,Blackjack,2025-01-16 18:28:00,925.00,1582.77
T00093709,P0149,C5,Craps,2025-01-16 18:34:00,1625.00,5944.28
T00093710,P0149,C5,Craps,2025-01-16 18:40:00,2675.00,0.00
T00093711,P0149,C1,Poker,2025-01-16 18:42:00,1375.00,2659.20
T00093712,P0149,C6,Electronic Games,2025-01-16 18:48:00,265.00,1029.31
T00093713,P0149,C2,Blackjack,2025-01-16 18:54:00,1300.00,0.00
T00093714,P0149,C7,Roulette,2025-01-16 18:56:00,1630.00,2474.33
T00093715,P0149,C2,Blackjack,2025-01-16 19:00:00,2450.00,10772.97
T00093716,P0149,C6,Electronic Games,2025-01-16 19:04:00,165.00,249.66
T00093717,P0149,C3,$1 Slots,2025-01-16 19:06:00,24.00,0.00
T00093718,P0149,C5,Craps,2025-01-16 19:09:00,1375.00,6154.62
T00093719,P0149,C5,Craps,2025-01-16 19:13:00,725.00,1134.37
T00093720,P0149,C2,Blackjack,2025-01-16 19:15:00,1625.00,0.00
T00093721,P0149,C5,Craps,2025-01-16 19:17:00,1150.00,96.84
T00093722,P0149,C7,Roulette,2025-01-16 19:20:00,855.00,1080.78
T00093723,P0149,C5,Craps,2025-01-16 19:23:00,1275.00,119.70
T00093724,P0149,C2,Blackjack,2025-01-16 19:28:00,1225.00,0.00
T00093725,P0149,C4,$25 Slots,2025-01-16 19:33:00,275.00,0.00
T00093726,P0149,C4,$25 Slots,2025-01-16 19:39:00,550.00,0.00
T00093727,P0149,C4,$25 Slots,2025-01-16 19:44:00,350.00,0.00
T00093728,P0149,C2,Blackjack,2025-01-16 19:46:00,1925.00,0.00
T00093729,P0149,C7,Roulette,2025-01-16 19:51:00,1380.00,0.00
T00093730,P0149,C7,Roulette,2025-01-16 19:57:00,550.00,0.00
T00093731,P0149,C1,Poker,2025-01-16 20:00:00,3075.00,0.00
T00093732,P0149,C7,Roulette,2025-01-16 20:06:00,3330.00,5587.51
T00093733,P0149,C5,Craps,2025-01-16 20:12:00,2025.00,5746.13
T00093734,P0149,C2,Blackjack,2025-01-16 20:18:00,500.00,0.00
T00093735,P0149,C2,Blackjack,2025-01-16 20:20:00,1600.00,4741.50
T00093736,P0149,C4,$25 Slots,2025-01-16 20:26:00,300.00,0.00
T00093737,P0149,C6,Electronic Games,2025-01-16 20:30:00,150.00,0.00
T00093738,P0149,C2,Blackjack,2025-01-16 20:36:00,1500.00,5771.71
T00093739,P0149,C2,Blackjack,2025-01-16 20:42:00,1500.00,0.00
T00093740,P0149,C2,Blackjack,2025-01-16 20:47:00,1575.00,0.00
T00093741,P0149,C5,Craps,2025-01-16 20:49:00,1075.00,0.00
T00093742,P0149,C2,Blackjack,2025-01-16 20:55:00,1575.00,4219.23
T00093743,P0149,C2,Blackjack,2025-01-16 21:00:00,2450.00,1999.32
T00093744,P0149,C1,Poker,2025-01-28 21:17:00,2475.00,864.44
T00093745,P0149,C6,Electronic Games,2025-01-28 21:22:00,395.00,166.17
T00093746,P0149,C2,Blackjack,2025-01-28 21:24:00,3475.00,57.67
T00093747,P0149,C2,Blackjack,2025-01-28 21:26:00,3450.00,18.59
T00093748,P0149,C5,Craps,2025-01-28 21:30:00,1625.00,0.00
T00093749,P0149,C5,Craps,2025-01-28 21:34:00,1975.00,0.00
T00093750,P0149,C1,Poker,2025-01-28 21:39:00,1100.00,0.00
T00093751,P0149,C2,Blackjack,2025-01-28 21:45:00,2525.00,0.03
T00093752,P0149,C7,Roulette,2025-01-28 21:48:00,510.00,0.00
T00093753,P0149,C2,Blackjack,2025-01-28 21:54:00,725.00,0.00
T00093754,P0149,C2,Blackjack,2025-01-28 22:00:00,2025.00,3079.55
T00093755,P0149,C7,Roulette,2025-01-28 22:04:00,1040.00,190.35
T00093756,P0149,C2,Blackjack,2025-01-28 22:06:00,1400.00,647.82
T00093757,P0149,C1,Poker,2025-01-28 22:10:00,2350.00,462.93
T00093758,P0149,C5,Craps,2025-01-28 22:16:00,1425.00,310.91
T00093759,P0149,C5,Craps,2025-01-28 22:20:00,925.00,4308.94
T00093760,P0149,C2,Blackjack,2025-01-28 22:26:00,900.00,1680.14
T00093761,P0149,C6,Electronic Games,2025-01-28 22:28:00,315.00,0.00
T00093762,P0149,C2,Blackjack,2025-01-28 22:32:00,1175.00,3581.22
T00093763,P0149,C1,Poker,2025-01-28 22:37:00,2300.00,0.00
T00093764,P0149,C3,$1 Slots,2025-01-28 22:42:00,9.00,1.80
T00093765,P0149,C2,Blackjack,2025-01-28 22:44:00,1250.00,5302.52
T00093766,P0149,C2,Blackjack,2025-01-28 22:46:00,975.00,1867.98
T00093767,P0149,C2,Blackjack,2025-01-28 22:52:00,700.00,1528.98
T00093768,P0149,C2,Blackjack,2025-01-28 22:57:00,2625.00,6856.92
T00093769,P0149,C1,Poker,2025-01-28 23:01:00,3725.00,4391.54
T00093770,P0149,C7,Roulette,2025-01-28 23:03:00,375.00,1480.03
T00093771,P0149,C1,Poker,2025-01-28 23:09:00,2625.00,0.00
T00093772,P0149,C4,$25 Slots,2025-01-28 23:12:00,625.00,321.85
T00093773,P0149,C1,Poker,2025-01-28 23:14:00,2525.00,732.41
T00093774,P0149,C1,Poker,2025-01-28 23:20:00,1250.00,0.00
T00093775,P0149,C2,Blackjack,2025-01-28 23:22:00,1625.00,0.00
T00093776,P0149,C1,Poker,2025-01-28 23:26:00,1500.00,1376.30
T00093777,P0149,C5,Craps,2025-01-28 23:29:00,3050.00,7844.62
T00093778,P0149,C2,Blackjack,2025-01-28 23:34:00,3825.00,482.35
T00093779,P0149,C2,Blackjack,2025-01-28 23:36:00,950.00,0.00
T00093780,P0149,C5,Craps,2025-01-28 23:39:00,2750.00,362.25
T00093781,P0149,C6,Electronic Games,2025-01-28 23:43:00,120.00,0.00
T00093782,P0149,C7,Roulette,2025-01-28 23:46:00,720.00,80.02
T00093783,P0149,C2,Blackjack,2025-01-28 23:52:00,1050.00,4422.76
T00093784,P0149,C2,Blackjack,2025-02-19 19:45:00,550.00,81.17
T00093785,P0149,C5,Craps,2025-02-19 19:49:00,1600.00,0.00
T00093786,P0149,C3,$1 Slots,2025-02-19 19:51:00,42.00,0.00
T00093787,P0149,C2,Blackjack,2025-02-19 19:53:00,1350.00,0.00
T00093788,P0149,C6,Electronic Games,2025-02-19 19:56:00,225.00,0.00
T00093789,P0149,C2,Blackjack,2025-02-19 19:58:00,4550.00,0.00
